uri,uriTitulacion,ou_asignatura,ou_caracterAsignatura,ou_materiaAsignatura,ou_numeroMatriculados,ou_moduloAsignatura,ou_asignatura_code,areasConocimiento,ou_asignatura_courseTitle,ou_asignatura_ects,ou_asignatura_temporalidadAsignatura,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501364-0131-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0131-grado-en-ingenieria-quimica-industrial,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501364-operaciones-de-transferencia-de-materia-ii-2019-2020,OBLIGATORIA,OPERACIONES BÁSICAS DE LA INGENIERÍA QUÍMICA,14,INGENIERÍA QUÍMICA,501364,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/555-ingenieria-quimica,OPERACIONES DE TRANSFERENCIA DE MATERIA II,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500767-0129-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0129-grado-en-estadistica,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500767-algebra-lineal-i-2019-2020,FORMACIÓN BÁSICA,MATEMÁTICAS,36,FORMACIÓN BÁSICA,500767,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/005-algebra,ÁLGEBRA LINEAL I,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501485-0430-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0430-grado-en-lenguas-y-literaturas-modernas-frances,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501485-segundo-idioma-iv-aleman-2019-2020,OBLIGATORIA,SEGUNDO IDIOMA (NIVEL AVANZADO),0,SEGUNDO IDIOMA Y LITERATURAS COMPARADAS,501485,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/320-filologia-alemana,SEGUNDO IDIOMA IV (ALEMÁN),6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500584-1210-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1210-grado-en-enfermeria-plasencia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500584-historia-y-filosofia-de-la-ciencia-enfermera-2019-2020,OBLIGATORIA,HISTORIA Y FILOSOFÍA,80,CIENCIAS DE LA ENFERMERÍA,500584,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/255-enfermeria,HISTORIA Y FILOSOFÍA DE LA CIENCIA ENFERMERA,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500016-1191-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1191-pceo-administracion-y-direccion-de-empresas-y-economia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500016-contabilidad-financiera-iii-2019-2020,OBLIGATORIA,,35,,500016,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/230-economia-financiera-y-contabilidad,CONTABILIDAD FINANCIERA III,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501431-1515-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1515-grado-en-ingenieria-telematica-en-telecomunicacion,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501431-fundamentos-de-electronica-2019-2020,FORMACIÓN BÁSICA,FÍSICA,6,FORMACIÓN BÁSICA,501431,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/250-electronica,FUNDAMENTOS DE ELECTRÓNICA,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502934-0310-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0310-grado-en-criminologia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502934-trabajo-fin-de-grado-2019-2020,TRABAJO DE FIN DE GRADO,TRABAJO FIN DE GRADO,0,FINAL,502934,,TRABAJO FIN DE GRADO,6,Indefinida,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500928-1623-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1623-grado-en-ingenieria-civil-construcciones-civiles,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500928-maquinaria-2019-2020,OBLIGATORIA,PROCEDIMIENTOS Y ORGANIZACIÓN,19,MÓDULO EN FORMACIÓN COMÚN A LA RAMA CIVIL,500928,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/510-ingenieria-de-la-construccion,MAQUINARIA,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501123-0512-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0512-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-badajoz,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501123-economia-y-gestion-de-empresas-2019-2020,FORMACIÓN BÁSICA,EMPRESA,12,FORMACIÓN BÁSICA,501123,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/225-economia-aplicada,ECONOMÍA Y GESTIÓN DE EMPRESAS,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502472-0210-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0210-grado-en-enfermeria-badajoz,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502472-fisiologia-humana-basica-2019-2020,FORMACIÓN BÁSICA,FISIOLOGÍA,91,CIENCIAS BÁSICAS,502472,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/410-fisiologia,FISIOLOGÍA HUMANA BÁSICA,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502485-1513-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1513-grado-en-ingenieria-en-geomatica-y-topografia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502485-algebra-lineal-2019-2020,FORMACIÓN BÁSICA,MATEMÁTICAS,2,FORMACIÓN BÁSICA,502485,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/595-matematica-aplicada,ÁLGEBRA LINEAL,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401142-0723-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0723-mu-en-investigacion-en-ciencias-sociales,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401142-iniciacion-a-la-investigacion-en-psicologia-del-ciclo-vital-2019-2020,OPTATIVA,,39,,401142,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/735-psicologia-evolutiva-y-de-la-educacion,INICIACIÓN A LA INVESTIGACIÓN EN PSICOLOGÍA DEL CICLO VITAL,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401364-0134-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0134-mu-en-biotecnologia-avanzada,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401364-trangenesis-de-mamiferos-2019-2020,OPTATIVA,,1,,401364,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/060-bioquimica-y-biologia-molecular,TRANGÉNESIS DE MAMÍFEROS,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500729-0426-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0426-grado-en-filologia-hispanica,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500729-pragmatica-y-linguistica-del-texto-2019-2020,OBLIGATORIA,LINGÜISTICA,21,ESPECÍFICO DE LINGÜISTICA,500729,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/575-linguistica-general,PRAGMÁTICA Y LINGÜÍSTICA DEL TEXTO,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500388-0390-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0390-pceo-derecho-y-administracion-y-direccion-de-empresas,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500388-obligaciones-y-procedimientos-tributarios-2019-2020,OBLIGATORIA,,64,,500388,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/150-derecho-financiero-y-tributario,OBLIGACIONES Y PROCEDIMIENTOS TRIBUTARIOS,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401570-0906-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0906-mu-en-iniciacion-y-rendimiento-en-el-deporte,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401570-metodologia-de-la-investigacion-aplicada-al-entrenamiento-deportivo-2019-2020,OPTATIVA,INVESTIGACION APLICADA AL ENTRENAMIENTO DEPORTIVO,6,METODOS DE INVESTIGACION EN CIENCIAS DEL DEPORTE,401570,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/245-educacion-fisica-y-deportiva,METODOLOGÍA DE LA INVESTIGACIÓN APLICADA AL ENTRENAMIENTO DEPORTIVO,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500847-0428-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0428-grado-en-historia-y-patrimonio-historico,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500847-prehistoria-universal-2019-2020,FORMACIÓN BÁSICA,HISTORIA,55,FORMACIÓN BÁSICA,500847,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/695-prehistoria,PREHISTORIA UNIVERSAL,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401495-0823-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0823-mu-en-ingenieria-industrial,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401495-gestion-de-la-calidad-2019-2020,OPTATIVA,ORGANIZACIÓN INDUSTRIAL,1,OPTATIVIDAD,401495,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/650-organizacion-de-empresas,GESTIÓN DE LA CALIDAD,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501077-0824-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0824-grado-en-ingenieria-de-materiales,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501077-instalaciones-electricas-2019-2020,OPTATIVA,DIVERSIFICACIÓN EN INGENIERÍA ELÉCTRICA,0,OPTATIVIDAD,501077,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/535-ingenieria-electrica,INSTALACIONES ELÉCTRICAS,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500690-0425-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0425-grado-en-filologia-clasica,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500690-del-latin-a-las-lenguas-romances-2019-2020,OPTATIVA,LATÍN,2,OPTATIVO,500690,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/355-filologia-latina,DEL LATÍN A LAS LENGUAS ROMANCES,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500112-1209-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1209-grado-en-administracion-y-direccion-de-empresas-plasencia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500112-analisis-de-los-estados-financieros-2019-2020,OBLIGATORIA,ANÁLISIS DE LOS ESTADOS FINANCIEROS,23,CONTABILIDAD,500112,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/230-economia-financiera-y-contabilidad,ANÁLISIS DE LOS ESTADOS FINANCIEROS,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501898-1490-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1490-pceo-administracion-y-direccion-de-empresas-y-turismo,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501898-principios-de-economia-2019-2020,FORMACIÓN BÁSICA,,34,,501898,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/415-fundamentos-del-analisis-economico,PRINCIPIOS DE ECONOMÍA,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502949-0724-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0724-grado-en-educacion-primaria-modalidad-bilingue-espanol-ingles,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502949-musica-movimiento-y-educacion-2019-2020,OPTATIVA,MENCIÓN EN EDUCACIÓN MUSICAL,10,ITINERARIOS DE INTENSIFICACIÓN,502949,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/189-didactica-de-la-expresion-musical,MÚSICA, MOVIMIENTO Y EDUCACIÓN,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501756-0212-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0212-grado-en-medicina,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501756-otorrinolaringologia-2019-2020,OBLIGATORIA,MÉDICO - QUIRÚRGICAS ESPECIALES,126,FORMACIÓN CLÍNICA HUMANA,501756,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/090-cirugia  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/653-otorrinolaringologia,OTORRINOLARINGOLOGÍA,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/400795-0517-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0517-mu-en-investigacion-en-ingenieria-y-arquitectura,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/400795-iniciacion-a-la-investigacion-en-tecnicas-aplicadas-al-estudio-de-los-productos-agroalimentarios-2019-2020,OPTATIVA,INICIACIÓN A LA INVESTIGACIÓN EN TECNICAS APLICADAS AL ESTUDIO DE LOS PRODUCTOS AGROALILMENTARIOS,1,ESPECÍFICO EN INGENIERÍAS AGRARIAS,400795,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/225-economia-aplicada  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/640-nutricion-y-bromatologia  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/700-produccion-animal,INICIACIÓN A LA INVESTIGACIÓN EN TÉCNICAS APLICADAS AL ESTUDIO DE LOS PRODUCTOS AGROALIMENTARIOS,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500819-0427-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0427-grado-en-geografia-y-ordenacion-del-territorio,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500819-geografia-de-la-poblacion-2019-2020,OBLIGATORIA,GEOGRAFÍA HUMANA,5,CONTENIDOS FUNDAMENTALES DE GEOGRAFÍA,500819,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/435-geografia-humana,GEOGRAFÍA DE LA POBLACIÓN,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500440-1114-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1114-grado-en-economia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500440-sistemas-fiscal-espanol-ii-2019-2020,OPTATIVA,SISTEMA FISCAL ESPAÑOL,10,SECTOR PÚBLICO,500440,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/225-economia-aplicada,SISTEMAS FISCAL ESPAÑOL II,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500145-0306-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0306-grado-en-derecho,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500145-derecho-autonomico-2019-2020,OBLIGATORIA,DERECHO ADMINISTRATIVO,122,OBLIGATORIA,500145,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/125-derecho-administrativo  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/135-derecho-constitucional,DERECHO AUTONÓMICO,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401663-0518-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0518-mu-en-ingenieria-agronomica,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401663-ingenieria-y-gestion-de-recursos-hidricos-2019-2020,OBLIGATORIA,INGENIERÍA Y GESTIÓN DE RECURSOS HÍDRICOS,10,TECNOLOGÍA Y PLANIFICACIÓN DEL MEDIO RURAL,401663,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/500-ingenieria-agroforestal,INGENIERÍA Y GESTIÓN DE RECURSOS HÍDRICOS,5,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500178-0130-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0130-grado-en-enologia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500178-quimica-i-2019-2020,FORMACIÓN BÁSICA,QUÍMICA,5,BÁSICO,500178,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/750-quimica-analitica  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/755-quimica-fisica  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/765-quimica-organica,QUÍMICA I,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500302-0903-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0903-grado-en-ciencias-de-la-actividad-fisica-y-del-deporte,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500302-trabajo-de-fin-de-grado-2019-2020,TRABAJO DE FIN DE GRADO,TRABAJO FIN DE GRADO,71,TRABAJO FIN DE GRADO,500302,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/027-anatomia-y-embriologia-humana  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/187-didactica-de-la-expresion-corporal  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/245-educacion-fisica-y-deportiva  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/265-estadistica-e-investigacion-operativa  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/410-fisiologia  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/570-lenguajes-y-sistemas-informaticos  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/640-nutricion-y-bromatologia  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/650-organizacion-de-empresas  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/735-psicologia-evolutiva-y-de-la-educacion,TRABAJO DE FIN DE GRADO,6,Indefinida,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/400751-1116-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1116-mu-en-investigacion-en-ciencias-sociales,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/400751-iniciacion-a-la-investigacion-en-intervencion-en-psicologia-social-2019-2020,OPTATIVA,,0,,400751,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/680-personalidad-evaluacion-y-tratamiento-psicologic  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/735-psicologia-evolutiva-y-de-la-educacion  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/740-psicologia-social,INICIACIÓN A LA INVESTIGACIÓN EN INTERVENCIÓN EN PSICOLOGÍA SOCIAL,6,Primer Semestre,2019-2020
